setting,seed,p,K,t,camera_coef,license_coef,loss_ratio,nonadopter_rate_change,noncausal_camera_coverage,noncausal_license_compliance,noncausal_share,promised,realized,true_cut,share_proxy_heavy,gap_proxy_heavy,share_causal_only,gap_causal_only
baseline,10,0.5,1,4,-0.626662,-0.362694,0.819867,-0.114689,0.163622,0.0749162,0.238538,0.276559,0.230926,0.247507,0.108512,0.0936578,0.314087,-0.07547
baseline,10,0.5,1,5,-0.648947,-0.465374,0.777509,-0.0753923,0.174258,0.0992122,0.27347,0.276559,0.227224,0.247507,0.108512,0.105062,0.314087,-0.0863771
baseline,10,0.5,1,6,-0.522608,-0.495547,0.756313,-0.0522621,0.147338,0.112603,0.259941,0.276559,0.215881,0.247507,0.108512,0.0909487,0.314087,-0.0933411
baseline,10,0.5,1,7,-0.679205,-0.564686,0.785444,-0.0815437,0.196903,0.129738,0.326641,0.276559,0.21069,0.247507,0.108512,0.107896,0.314087,-0.113558
baseline,10,0.5,1,8,-0.548385,-0.631702,0.767472,-0.0791763,0.166039,0.155537,0.321576,0.276559,0.198544,0.247507,0.108512,0.0959839,0.314087,-0.118346
baseline,10,0.5,1,9,-0.443131,-0.770848,0.747682,-0.0618176,0.13013,0.188547,0.318677,0.276559,0.198583,0.247507,0.108512,0.0996749,0.314087,-0.113343
baseline,10,0.5,1,10,-0.326146,-0.791869,0.749031,-0.0784693,0.0888839,0.181287,0.270171,0.276559,0.202778,0.247507,0.108512,0.089716,0.314087,-0.0976138
baseline,10,0.5,3,1,-0.607918,-0.545209,0.725224,0,0.152254,0.108612,0.260865,0.276559,0.239485,0.247507,0.108512,0.117173,0.314087,-0.0770107
baseline,10,0.5,3,2,-0.589328,-0.507701,0.849556,-0.153981,0.153207,0.104958,0.258165,0.276559,0.232563,0.247507,0.108512,0.108059,0.314087,-0.0824305
baseline,10,0.5,3,3,-0.604041,-0.411568,0.844941,-0.154501,0.162444,0.0873811,0.249825,0.276559,0.228779,0.247507,0.108512,0.0980006,0.314087,-0.084014
baseline,10,0.5,3,4,-0.617511,-0.368704,0.833247,-0.139155,0.166116,0.0782641,0.24438,0.276559,0.228081,0.247507,0.108512,0.0936064,0.314087,-0.0817749
baseline,10,0.5,3,5,-0.632393,-0.382284,0.810456,-0.111672,0.171455,0.0818599,0.253315,0.276559,0.226914,0.247507,0.108512,0.0955584,0.314087,-0.0833922
baseline,10,0.5,3,6,-0.596139,-0.419433,0.779479,-0.0757521,0.164064,0.0918649,0.255929,0.276559,0.222825,0.247507,0.108512,0.0936045,0.314087,-0.0866377
baseline,10,0.5,3,7,-0.613189,-0.493603,0.767802,-0.0634272,0.173417,0.111283,0.2847,0.276559,0.217117,0.247507,0.108512,0.099629,0.314087,-0.098253
baseline,10,0.5,3,8,-0.585736,-0.55582,0.763232,-0.0634108,0.171955,0.131132,0.303087,0.276559,0.207961,0.247507,0.108512,0.0979801,0.314087,-0.109059
baseline,10,0.5,3,9,-0.556981,-0.657849,0.759711,-0.0661121,0.165428,0.15912,0.324548,0.276559,0.202247,0.247507,0.108512,0.101556,0.314087,-0.115823
baseline,10,0.5,3,10,-0.436881,-0.731812,0.748598,-0.0656278,0.126956,0.176416,0.303373,0.276559,0.199745,0.247507,0.108512,0.0952225,0.314087,-0.109918
baseline,10,0.5,5,1,-0.607918,-0.545209,0.725224,0,0.152254,0.108612,0.260865,0.276559,0.239485,0.247507,0.108512,0.117173,0.314087,-0.0770107
baseline,10,0.5,5,2,-0.607651,-0.528816,0.851973,-0.151923,0.153675,0.106295,0.25997,0.276559,0.237553,0.247507,0.108512,0.114326,0.314087,-0.0783761
baseline,10,0.5,5,3,-0.61284,-0.507213,0.849411,-0.151027,0.156854,0.10303,0.259884,0.276559,0.235655,0.247507,0.108512,0.111585,0.314087,-0.079833
baseline,10,0.5,5,4,-0.60202,-0.461015,0.840684,-0.143823,0.158373,0.0962374,0.25461,0.276559,0.23101,0.247507,0.108512,0.103372,0.314087,-0.081972
baseline,10,0.5,5,5,-0.608875,-0.411832,0.823526,-0.128629,0.164539,0.088104,0.252643,0.276559,0.227451,0.247507,0.108512,0.097248,0.314087,-0.0839752
baseline,10,0.5,5,6,-0.59955,-0.417102,0.802882,-0.106266,0.16405,0.090603,0.254653,0.276559,0.2244,0.247507,0.108512,0.094944,0.314087,-0.0862315
baseline,10,0.5,5,7,-0.616809,-0.444483,0.790907,-0.0899616,0.171434,0.0981174,0.269551,0.276559,0.221062,0.247507,0.108512,0.097202,0.314087,-0.0919402
baseline,10,0.5,5,8,-0.603028,-0.49403,0.774539,-0.0731843,0.171199,0.112049,0.283248,0.276559,0.215482,0.247507,0.108512,0.0974426,0.314087,-0.0986445
baseline,10,0.5,5,9,-0.566303,-0.582071,0.760268,-0.0622601,0.164011,0.136203,0.300214,0.276559,0.209452,0.247507,0.108512,0.0994812,0.314087,-0.105905
baseline,10,0.5,5,10,-0.500999,-0.649323,0.754084,-0.0621094,0.145257,0.153999,0.299256,0.276559,0.204991,0.247507,0.108512,0.096876,0.314087,-0.107648
baseline,10,1,1,1,-0.607918,-0.545209,0.700087,,0.152254,0.108612,0.260865,0.277557,0.240663,0.249222,0.106533,0.118475,0.317588,-0.0773752
baseline,10,1,1,2,-0.741982,-0.664275,0.996304,,0.143181,0.101787,0.244969,0.277557,0.260556,0.249222,0.106533,0.139627,0.317588,-0.0647133
baseline,10,1,1,3,-0.587322,-0.470353,0.959958,,0.10538,0.0683489,0.173729,0.277557,0.268587,0.249222,0.106533,0.113803,0.317588,-0.0405907
baseline,10,1,1,4,-0.562922,-0.472673,0.887504,,0.0941008,0.064558,0.158659,0.277557,0.273203,0.249222,0.106533,0.111236,0.317588,-0.0313343
baseline,10,1,1,5,-0.609288,-0.691577,0.825104,,0.0885058,0.0815808,0.170087,0.277557,0.291083,0.249222,0.106533,0.139548,0.317588,-0.0195203
baseline,10,1,1,6,-0.462366,-0.635977,0.785071,,0.0671749,0.0754636,0.142639,0.277557,0.291914,0.249222,0.106533,0.127037,0.317588,-0.0108535
baseline,10,1,1,7,-0.605973,-0.730003,0.802758,,0.0824164,0.0802599,0.162676,0.277557,0.285007,0.249222,0.106533,0.133074,0.317588,-0.0278465
baseline,10,1,1,8,-0.534512,-0.674967,0.779135,,0.107872,0.110378,0.21825,0.277557,0.247925,0.249222,0.106533,0.113156,0.317588,-0.0574764
baseline,10,1,1,9,-0.35246,-0.838453,0.757214,,0.0660489,0.130272,0.196321,0.277557,0.260078,0.249222,0.106533,0.119978,0.317588,-0.0377395
baseline,10,1,1,10,-0.453409,-0.887545,0.760831,,0.0727151,0.116788,0.189503,0.277557,0.26756,0.249222,0.106533,0.127902,0.317588,-0.0369629
baseline,10,1,3,1,-0.607918,-0.545209,0.700087,,0.152254,0.108612,0.260865,0.277557,0.240663,0.249222,0.106533,0.118475,0.317588,-0.0773752
baseline,10,1,3,2,-0.565193,-0.541087,1.04155,,0.149509,0.114738,0.264246,0.277557,0.23,0.249222,0.106533,0.108583,0.317588,-0.0861435
baseline,10,1,3,3,-0.525241,-0.458412,0.992108,,0.142449,0.099868,0.242317,0.277557,0.226267,0.249222,0.106533,0.0940751,0.317588,-0.0831656
baseline,10,1,3,4,-0.555528,-0.4749,0.930771,,0.118789,0.0813433,0.200132,0.277557,0.251602,0.249222,0.106533,0.106101,0.317588,-0.0568605
baseline,10,1,3,5,-0.539134,-0.525365,0.875782,,0.09741,0.0773497,0.17476,0.277557,0.269158,0.249222,0.106533,0.115068,0.317588,-0.0371983
baseline,10,1,3,6,-0.512028,-0.59522,0.820687,,0.0827838,0.0788058,0.16159,0.277557,0.281148,0.249222,0.106533,0.123338,0.317588,-0.0239869
baseline,10,1,3,7,-0.533051,-0.6863,0.79495,,0.0786196,0.0824663,0.161086,0.277557,0.287683,0.249222,0.106533,0.132843,0.317588,-0.020512
baseline,10,1,3,8,-0.518232,-0.68334,0.778831,,0.0863736,0.0931445,0.179518,0.277557,0.274373,0.249222,0.106533,0.126557,0.317588,-0.0330204
baseline,10,1,3,9,-0.49157,-0.753501,0.768719,,0.0898708,0.112497,0.202368,0.277557,0.263247,0.249222,0.106533,0.125379,0.317588,-0.043296
baseline,10,1,3,10,-0.442136,-0.799114,0.755136,,0.0844637,0.125482,0.209946,0.277557,0.255983,0.249222,0.106533,0.120579,0.317588,-0.0460123
baseline,10,1,5,1,-0.607918,-0.545209,0.700087,,0.152254,0.108612,0.260865,0.277557,0.240663,0.249222,0.106533,0.118475,0.317588,-0.0773752
baseline,10,1,5,2,-0.588818,-0.552979,1.05763,,0.151532,0.113822,0.265354,0.277557,0.235202,0.249222,0.106533,0.114546,0.317588,-0.081963
baseline,10,1,5,3,-0.562615,-0.53969,1.02576,,0.147312,0.113557,0.260869,0.277557,0.231604,0.249222,0.106533,0.108613,0.317588,-0.0828397
baseline,10,1,5,4,-0.508396,-0.51035,0.9784,,0.136652,0.110988,0.24764,0.277557,0.225939,0.249222,0.106533,0.0969305,0.317588,-0.0829684
baseline,10,1,5,5,-0.464831,-0.49356,0.926848,,0.124048,0.107144,0.231192,0.277557,0.227117,0.249222,0.106533,0.0910218,0.317588,-0.0761081
baseline,10,1,5,6,-0.491208,-0.547491,0.871896,,0.101997,0.091865,0.193862,0.277557,0.257555,0.249222,0.106533,0.11087,0.317588,-0.0475006
baseline,10,1,5,7,-0.501066,-0.588594,0.837084,,0.0886938,0.0851676,0.173861,0.277557,0.271771,0.249222,0.106533,0.118989,0.317588,-0.0339515
baseline,10,1,5,8,-0.511013,-0.640515,0.802928,,0.0893547,0.0915071,0.180862,0.277557,0.271759,0.249222,0.106533,0.12292,0.317588,-0.0345347
baseline,10,1,5,9,-0.483288,-0.71783,0.778362,,0.0849374,0.103118,0.188055,0.277557,0.271368,0.249222,0.106533,0.127057,0.317588,-0.0344806
baseline,10,1,5,10,-0.464462,-0.754289,0.765709,,0.0823253,0.109397,0.191722,0.277557,0.2677,0.249222,0.106533,0.12555,0.317588,-0.0370155
baseline,11,0,1,1,-0.495267,-0.288076,0.723589,0,0.118943,0.0571709,0.176114,,,,,,,
baseline,11,0,1,2,-0.688767,-0.387846,0.733962,-0.00110978,0.178214,0.0813069,0.259521,,,,,,,
baseline,11,0,1,3,-0.702254,-0.441988,0.733386,0.0129467,0.195892,0.100283,0.296175,,,,,,,
baseline,11,0,1,4,-0.677556,-0.473187,0.743618,-0.013556,0.17427,0.0994312,0.273701,,,,,,,
baseline,11,0,1,5,-0.510765,-0.655434,0.748203,-0.00573421,0.122286,0.131921,0.254207,,,,,,,
baseline,11,0,1,6,-0.522102,-0.669273,0.741296,0.0234388,0.141834,0.15349,0.295325,,,,,,,
baseline,11,0,1,7,-0.409012,-0.666354,0.760463,-0.0245635,0.108405,0.150915,0.259319,,,,,,,
baseline,11,0,1,8,-0.306718,-0.694609,0.748282,0.00629911,0.0919266,0.179621,0.271547,,,,,,,
baseline,11,0,1,9,-0.30628,-0.690629,0.735365,0.0295928,0.0831483,0.161569,0.244717,,,,,,,
baseline,11,0,1,10,-0.210224,-0.685862,0.741843,-0.000697415,0.0520279,0.147065,0.199093,,,,,,,
baseline,11,0,3,1,-0.495267,-0.288076,0.723589,0,0.118943,0.0571709,0.176114,,,,,,,
baseline,11,0,3,2,-0.580319,-0.322039,0.728394,-0.00225348,0.141055,0.0641469,0.205202,,,,,,,
baseline,11,0,3,3,-0.66621,-0.34177,0.729844,0.00390242,0.172215,0.0717697,0.243985,,,,,,,
baseline,11,0,3,4,-0.715393,-0.4182,0.7345,0.00274409,0.189026,0.0894995,0.278525,,,,,,,
baseline,11,0,3,5,-0.644168,-0.518788,0.73858,0.00260144,0.166219,0.11018,0.276399,,,,,,,
baseline,11,0,3,6,-0.582714,-0.592545,0.74081,0.00827723,0.150709,0.127497,0.278205,,,,,,,
baseline,11,0,3,7,-0.491214,-0.658431,0.745202,0.00745802,0.129321,0.1466,0.275921,,,,,,,
baseline,11,0,3,8,-0.418136,-0.675505,0.744183,0.0135327,0.118633,0.16389,0.282523,,,,,,,
baseline,11,0,3,9,-0.340439,-0.691033,0.741022,0.0165123,0.0961503,0.168076,0.264226,,,,,,,
baseline,11,0,3,10,-0.275366,-0.703057,0.734572,0.0250359,0.0761972,0.16824,0.244437,,,,,,,
baseline,11,0,5,1,-0.495267,-0.288076,0.723589,0,0.118943,0.0571709,0.176114,,,,,,,
baseline,11,0,5,2,-0.544577,-0.316494,0.725333,0.00153985,0.132999,0.0635819,0.196581,,,,,,,
baseline,11,0,5,3,-0.583152,-0.348793,0.726454,0.00536718,0.146206,0.0717491,0.217955,,,,,,,
baseline,11,0,5,4,-0.629885,-0.383855,0.73076,0.00173942,0.15877,0.0790884,0.237859,,,,,,,
baseline,11,0,5,5,-0.639223,-0.438151,0.73377,0.00284183,0.162631,0.0913065,0.253937,,,,,,,
baseline,11,0,5,6,-0.63584,-0.521936,0.736212,0.0102455,0.166791,0.112699,0.27949,,,,,,,
baseline,11,0,5,7,-0.574319,-0.579943,0.740602,0.0075742,0.152166,0.127968,0.280134,,,,,,,
baseline,11,0,5,8,-0.488979,-0.634637,0.742608,0.00814624,0.13181,0.144518,0.276327,,,,,,,
baseline,11,0,5,9,-0.413218,-0.679964,0.740181,0.0180901,0.112963,0.158809,0.271772,,,,,,,
baseline,11,0,5,10,-0.353532,-0.687331,0.73849,0.020518,0.0976669,0.163283,0.26095,,,,,,,
baseline,11,0.1,1,1,-0.495267,-0.288076,0.721051,0,0.118943,0.0571709,0.176114,0.272972,0.251563,0.262964,0.0810811,0.0936296,0.395577,-0.0657432
baseline,11,0.1,1,2,-0.632067,-0.380622,0.743685,-0.0198241,0.171227,0.0841066,0.255333,0.272972,0.221684,0.262964,0.0810811,0.0911973,0.395577,-0.109392
baseline,11,0.1,1,3,-0.663963,-0.403956,0.737597,0.00041748,0.197658,0.0980941,0.295752,0.272972,0.197666,0.262964,0.0810811,0.0688496,0.395577,-0.135183
baseline,11,0.1,1,4,-0.696341,-0.446184,0.746303,-0.0212667,0.196395,0.102292,0.298687,0.272972,0.207182,0.262964,0.0810811,0.0881123,0.395577,-0.129569
baseline,11,0.1,1,5,-0.525329,-0.647147,0.748218,-0.0117714,0.132756,0.137334,0.27009,0.272972,0.21057,0.262964,0.0810811,0.0881457,0.395577,-0.116547
baseline,11,0.1,1,6,-0.551863,-0.625404,0.742632,0.0109187,0.155065,0.147654,0.302719,0.272972,0.203479,0.262964,0.0810811,0.0987153,0.395577,-0.129819
baseline,11,0.1,1,7,-0.443054,-0.657959,0.76102,-0.0332165,0.126036,0.16,0.286036,0.272972,0.203302,0.262964,0.0810811,0.0988466,0.395577,-0.123271
baseline,11,0.1,1,8,-0.316774,-0.700959,0.748099,-0.00459389,0.101433,0.194185,0.295618,0.272972,0.18084,0.262964,0.0810811,0.0756041,0.395577,-0.14076
baseline,11,0.1,1,9,-0.344458,-0.677522,0.734378,0.0212466,0.101547,0.172157,0.273704,0.272972,0.196208,0.262964,0.0810811,0.0867872,0.395577,-0.12406
baseline,11,0.1,1,10,-0.220348,-0.702184,0.740697,-0.0063955,0.0578527,0.160105,0.217958,0.272972,0.213824,0.262964,0.0810811,0.0920599,0.395577,-0.0963471
baseline,11,0.1,3,1,-0.495267,-0.288076,0.721051,0,0.118943,0.0571709,0.176114,0.272972,0.251563,0.262964,0.0810811,0.0936296,0.395577,-0.0657432
baseline,11,0.1,3,2,-0.555802,-0.319751,0.74229,-0.0246239,0.137659,0.0650729,0.202732,0.272972,0.243541,0.262964,0.0810811,0.0956511,0.395577,-0.0791254
baseline,11,0.1,3,3,-0.628477,-0.326139,0.73965,-0.0142866,0.169277,0.0716502,0.240927,0.272972,0.223869,0.262964,0.0810811,0.0839724,0.395577,-0.104312
baseline,11,0.1,3,4,-0.68295,-0.393331,0.740029,-0.0101744,0.194252,0.090861,0.285113,0.272972,0.20857,0.262964,0.0810811,0.0820972,0.395577,-0.125787
baseline,11,0.1,3,5,-0.637775,-0.492681,0.7406,-0.00578217,0.177862,0.112934,0.290796,0.272972,0.204132,0.262964,0.0810811,0.0810175,0.395577,-0.128651
baseline,11,0.1,3,6,-0.599989,-0.565642,0.74152,-0.000140291,0.165277,0.129289,0.294567,0.272972,0.205615,0.262964,0.0810811,0.0914139,0.395577,-0.127542
baseline,11,0.1,3,7,-0.515812,-0.635513,0.745087,-0.00156636,0.143197,0.148938,0.292136,0.272972,0.204174,0.262964,0.0810811,0.0959537,0.395577,-0.125921
baseline,11,0.1,3,8,-0.441889,-0.655795,0.744347,0.00227834,0.132467,0.167979,0.300446,0.272972,0.193794,0.262964,0.0810811,0.0905168,0.395577,-0.134098
baseline,11,0.1,3,9,-0.366328,-0.681337,0.740482,0.00690376,0.111261,0.178279,0.28954,0.272972,0.191249,0.262964,0.0810811,0.0862034,0.395577,-0.131785
baseline,11,0.1,3,10,-0.293129,-0.703351,0.733483,0.0167799,0.087026,0.180799,0.267825,0.272972,0.193762,0.262964,0.0810811,0.083635,0.395577,-0.124087
baseline,11,0.1,5,1,-0.495267,-0.288076,0.721051,0,0.118943,0.0571709,0.176114,0.272972,0.251563,0.262964,0.0810811,0.0936296,0.395577,-0.0657432
baseline,11,0.1,5,2,-0.525845,-0.313658,0.73966,-0.0217511,0.130176,0.0639911,0.194167,0.272972,0.243959,0.262964,0.0810811,0.0928044,0.395577,-0.0765696
baseline,11,0.1,5,3,-0.555998,-0.337273,0.738373,-0.0153051,0.143195,0.0714447,0.214639,0.272972,0.233498,0.262964,0.0810811,0.0878527,0.395577,-0.0898373
baseline,11,0.1,5,4,-0.604573,-0.367663,0.740167,-0.0153875,0.159749,0.0795704,0.23932,0.272972,0.226019,0.262964,0.0810811,0.0884754,0.395577,-0.101608
baseline,11,0.1,5,5,-0.617647,-0.420341,0.739833,-0.0104825,0.166639,0.0929962,0.259635,0.272972,0.217017,0.262964,0.0810811,0.0854214,0.395577,-0.112765
baseline,11,0.1,5,6,-0.622645,-0.494085,0.739151,-0.000773475,0.174142,0.113711,0.287853,0.272972,0.206851,0.262964,0.0810811,0.0867472,0.395577,-0.126042
baseline,11,0.1,5,7,-0.581978,-0.550907,0.741711,-0.00175739,0.164893,0.129859,0.294752,0.272972,0.20293,0.262964,0.0810811,0.088734,0.395577,-0.129102
baseline,11,0.1,5,8,-0.506988,-0.615191,0.74284,-0.000988603,0.145772,0.149336,0.295107,0.272972,0.199509,0.262964,0.0810811,0.0903829,0.395577,-0.130248
baseline,11,0.1,5,9,-0.436299,-0.66275,0.73962,0.00888126,0.126875,0.16458,0.291455,0.272972,0.196887,0.262964,0.0810811,0.0899202,0.395577,-0.12953
baseline,11,0.1,5,10,-0.375981,-0.674976,0.737829,0.0111717,0.110546,0.17066,0.281206,0.272972,0.196517,0.262964,0.0810811,0.0892397,0.395577,-0.126413
baseline,11,0.25,1,1,-0.495267,-0.288076,0.715892,0,0.118943,0.0571709,0.176114,0.272226,0.250191,0.260409,0.0598039,0.0982605,0.376471,-0.0583972
baseline,11,0.25,1,2,-0.634571,-0.348799,0.766592,-0.0601605,0.168707,0.0754783,0.244185,0.272226,0.224245,0.260409,0.0598039,0.0974986,0.376471,-0.096614
baseline,11,0.25,1,3,-0.631431,-0.353812,0.754142,-0.0371655,0.192615,0.0882118,0.280826,0.272226,0.194307,0.260409,0.0598039,0.0732374,0.376471,-0.127317
baseline,11,0.25,1,4,-0.629425,-0.393645,0.752032,-0.0436302,0.178396,0.0912517,0.269648,0.272226,0.207016,0.260409,0.0598039,0.0880728,0.376471,-0.114575
baseline,11,0.25,1,5,-0.472689,-0.677132,0.753316,-0.0352395,0.130098,0.158105,0.288203,0.272226,0.196788,0.260409,0.0598039,0.0929311,0.376471,-0.121056
baseline,11,0.25,1,6,-0.54563,-0.619752,0.744335,-0.00982038,0.163378,0.156554,0.319932,0.272226,0.195178,0.260409,0.0598039,0.104641,0.376471,-0.130063
baseline,11,0.25,1,7,-0.404049,-0.675121,0.763103,-0.0532704,0.120406,0.173054,0.29346,0.272226,0.195552,0.260409,0.0598039,0.100712,0.376471,-0.12084
baseline,11,0.25,1,8,-0.258452,-0.740479,0.748342,-0.0273477,0.0860849,0.215072,0.301157,0.272226,0.17361,0.260409,0.0598039,0.0783104,0.376471,-0.138824
baseline,11,0.25,1,9,-0.367417,-0.677774,0.737883,-0.00867865,0.11809,0.188282,0.306372,0.272226,0.182991,0.260409,0.0598039,0.0908461,0.376471,-0.134203
baseline,11,0.25,1,10,-0.219379,-0.711647,0.74672,-0.0344882,0.063143,0.178687,0.24183,0.272226,0.197659,0.260409,0.0598039,0.0878745,0.376471,-0.105863
baseline,11,0.25,3,1,-0.495267,-0.288076,0.715892,0,0.118943,0.0571709,0.176114,0.272226,0.250191,0.260409,0.0598039,0.0982605,0.376471,-0.0583972
baseline,11,0.25,3,2,-0.553396,-0.307487,0.773319,-0.0715182,0.13683,0.0624507,0.19928,0.272226,0.242711,0.260409,0.0598039,0.100095,0.376471,-0.0704076
baseline,11,0.25,3,3,-0.613156,-0.297701,0.763836,-0.0564716,0.166905,0.0661259,0.233031,0.272226,0.221614,0.260409,0.0598039,0.0882473,0.376471,-0.0962478
baseline,11,0.25,3,4,-0.648923,-0.347798,0.754461,-0.0428714,0.186465,0.0813313,0.267796,0.272226,0.207082,0.260409,0.0598039,0.0852042,0.376471,-0.115061
baseline,11,0.25,3,5,-0.588937,-0.465992,0.749329,-0.0333271,0.171231,0.111892,0.283123,0.272226,0.197997,0.260409,0.0598039,0.0840805,0.376471,-0.12311
baseline,11,0.25,3,6,-0.561547,-0.551873,0.745445,-0.0223097,0.162639,0.133483,0.296122,0.272226,0.19854,0.260409,0.0598039,0.0949398,0.376471,-0.123896
baseline,11,0.25,3,7,-0.487795,-0.643239,0.747976,-0.0232886,0.143862,0.161223,0.305084,0.272226,0.194777,0.260409,0.0598039,0.0992353,0.376471,-0.126058
baseline,11,0.25,3,8,-0.414946,-0.666941,0.745643,-0.0191843,0.130405,0.180063,0.310468,0.272226,0.186536,0.260409,0.0598039,0.0945287,0.376471,-0.132537
baseline,11,0.25,3,9,-0.34714,-0.698725,0.742673,-0.0182983,0.111417,0.194157,0.305574,0.272226,0.1822,0.260409,0.0598039,0.0897553,0.376471,-0.133865
baseline,11,0.25,3,10,-0.282245,-0.721405,0.736999,-0.0115842,0.0898117,0.199716,0.289528,0.272226,0.182211,0.260409,0.0598039,0.0855071,0.376471,-0.129845
baseline,11,0.25,5,1,-0.495267,-0.288076,0.715892,0,0.118943,0.0571709,0.176114,0.272226,0.250191,0.260409,0.0598039,0.0982605,0.376471,-0.0583972
baseline,11,0.25,5,2,-0.523184,-0.304886,0.771165,-0.069564,0.129348,0.0621124,0.191461,0.272226,0.243017,0.260409,0.0598039,0.0972488,0.376471,-0.0682812
baseline,11,0.25,5,3,-0.542686,-0.320529,0.765585,-0.0599475,0.141002,0.0685505,0.209553,0.272226,0.231365,0.260409,0.0598039,0.0917729,0.376471,-0.0822731
baseline,11,0.25,5,4,-0.576642,-0.341713,0.761608,-0.0541433,0.154385,0.07509,0.229475,0.272226,0.223591,0.260409,0.0598039,0.0912826,0.376471,-0.0930483
baseline,11,0.25,5,5,-0.581753,-0.399216,0.755496,-0.0442987,0.1616,0.0911988,0.252799,0.272226,0.212267,0.260409,0.0598039,0.0884975,0.376471,-0.106529
baseline,11,0.25,5,6,-0.589856,-0.46972,0.748529,-0.0289674,0.1712,0.112589,0.283789,0.272226,0.201671,0.260409,0.0598039,0.090481,0.376471,-0.120489
baseline,11,0.25,5,7,-0.544776,-0.534918,0.747249,-0.0262199,0.16173,0.13289,0.29462,0.272226,0.196142,0.260409,0.0598039,0.0913219,0.376471,-0.125222
baseline,11,0.25,5,8,-0.467759,-0.615764,0.745563,-0.0229852,0.140875,0.157644,0.298519,0.272226,0.192397,0.260409,0.0598039,0.0925636,0.376471,-0.127154
baseline,11,0.25,5,9,-0.413575,-0.675066,0.74212,-0.0150603,0.127722,0.179061,0.306783,0.272226,0.187436,0.260409,0.0598039,0.0934615,0.376471,-0.131154
baseline,11,0.25,5,10,-0.363382,-0.684516,0.740479,-0.0139255,0.113621,0.184879,0.2985,0.272226,0.186773,0.260409,0.0598039,0.0922039,0.376471,-0.129122
baseline,11,0.5,1,1,-0.495267,-0.288076,0.710496,0,0.118943,0.0571709,0.176114,0.272442,0.252142,0.261188,0.0517766,0.0982278,0.383756,-0.0580007
baseline,11,0.5,1,2,-0.642848,-0.498026,0.81537,-0.138755,0.187124,0.119544,0.306668,0.272442,0.207554,0.261188,0.0517766,0.108848,0.383756,-0.121765
baseline,11,0.5,1,3,-0.670871,-0.422838,0.781763,-0.100479,0.226278,0.117199,0.343477,0.272442,0.178264,0.261188,0.0517766,0.0814342,0.383756,-0.150645
baseline,11,0.5,1,4,-0.654364,-0.429931,0.783754,-0.104348,0.192596,0.103916,0.296512,0.272442,0.204282,0.261188,0.0517766,0.0995679,0.383756,-0.121605
baseline,11,0.5,1,5,-0.554991,-0.648781,0.779427,-0.0914784,0.154451,0.152202,0.306653,0.272442,0.201949,0.261188,0.0517766,0.109086,0.383756,-0.122184
baseline,11,0.5,1,6,-0.641549,-0.506162,0.756757,-0.0520049,0.190467,0.12449,0.314957,0.272442,0.199961,0.261188,0.0517766,0.105137,0.383756,-0.127455
baseline,11,0.5,1,7,-0.502006,-0.572957,0.773461,-0.0908344,0.152129,0.147434,0.299562,0.272442,0.195472,0.261188,0.0517766,0.100007,0.383756,-0.124978
baseline,11,0.5,1,8,-0.352852,-0.542048,0.752671,-0.0674067,0.137212,0.180883,0.318095,0.272442,0.154454,0.261188,0.0517766,0.0542779,0.383756,-0.160205
baseline,11,0.5,1,9,-0.452357,-0.554636,0.736035,-0.035637,0.156268,0.16337,0.319638,0.272442,0.173845,0.261188,0.0517766,0.0800317,0.383756,-0.146201
baseline,11,0.5,1,10,-0.297767,-0.632464,0.743701,-0.0578014,0.0891438,0.163905,0.253048,0.272442,0.194995,0.261188,0.0517766,0.086478,0.383756,-0.113474
baseline,11,0.5,3,1,-0.495267,-0.288076,0.710496,0,0.118943,0.0571709,0.176114,0.272442,0.252142,0.261188,0.0517766,0.0982278,0.383756,-0.0580007
